2025-02-22 06:00:02,0,0,0
2025-02-22 06:05:02,0,0,0
2025-02-22 06:10:03,0,0,0
2025-02-22 06:15:02,0,0,0
2025-02-22 06:20:03,0,0,0
2025-02-22 06:25:02,0,0,0
2025-02-22 06:30:02,0,0,0
2025-02-22 06:35:03,0,0,0
2025-02-22 06:40:03,0,0,0
2025-02-22 06:45:02,0,0,0
2025-02-22 06:50:02,0,0,0
2025-02-22 06:55:03,0,0,0
2025-02-22 07:00:02,0,0,0
2025-02-22 07:05:03,0,0,0
2025-02-22 07:10:03,0,0,0
2025-02-22 07:15:02,0,0,0
2025-02-22 07:20:03,0,0,0
2025-02-22 07:25:03,0,0,0
2025-02-22 07:30:02,0,0,0
2025-02-22 07:35:02,0,0,0
2025-02-22 07:40:04,0,1,0
2025-02-22 07:45:02,0,1,0
2025-02-22 07:50:02,0,1,0
2025-02-22 07:55:03,0,1,0
2025-02-22 08:00:03,0,1,0
2025-02-22 08:05:05,0,2,0
2025-02-22 08:10:06,0,2,0
2025-02-22 08:15:02,0,2,0
2025-02-22 08:20:02,0,3,0
2025-02-22 08:25:03,0,3,0
2025-02-22 08:30:03,0,3,0
2025-02-22 08:35:03,0,3,0
2025-02-22 08:40:03,0,3,0
2025-02-22 08:45:03,0,3,0
2025-02-22 08:50:02,0,3,0
2025-02-22 08:55:03,0,3,0
2025-02-22 09:00:03,0,3,0
2025-02-22 09:05:02,0,4,0
2025-02-22 09:10:02,0,4,0
2025-02-22 09:15:04,0,4,0
2025-02-22 09:20:02,0,4,0
2025-02-22 09:25:02,0,4,0
2025-02-22 09:30:02,0,4,0
2025-02-22 09:35:02,0,4,0
2025-02-22 09:40:02,0,4,0
2025-02-22 09:45:03,0,4,0
2025-02-22 09:50:02,0,5,0
2025-02-22 09:55:03,0,5,0
2025-02-22 10:00:02,0,11,0
2025-02-22 10:05:03,76,18,0
2025-02-22 10:10:03,96,27,0
2025-02-22 10:15:03,120,32,0
2025-02-22 10:20:02,139,40,0
2025-02-22 10:25:03,163,44,0
2025-02-22 10:30:02,172,55,0
2025-02-22 10:35:02,183,58,0
2025-02-22 10:40:03,189,64,0
2025-02-22 10:45:02,200,64,0
2025-02-22 10:50:02,221,69,0
2025-02-22 10:55:03,240,74,0
2025-02-22 11:00:03,250,81,0
2025-02-22 11:05:03,264,82,0
2025-02-22 11:10:02,272,85,0
2025-02-22 11:15:02,285,90,0
2025-02-22 11:20:03,302,95,0
2025-02-22 11:25:02,318,99,0
2025-02-22 11:30:02,323,105,0
2025-02-22 11:35:03,338,108,0
2025-02-22 11:40:03,362,109,0
2025-02-22 11:45:02,376,110,0
2025-02-22 11:50:03,388,110,0
2025-02-22 11:55:02,404,112,0
2025-02-22 12:00:02,427,113,0
2025-02-22 12:05:02,463,117,20
2025-02-22 12:10:03,477,122,25
2025-02-22 12:15:02,498,123,29
2025-02-22 12:20:02,513,129,31
2025-02-22 12:25:03,523,134,34
2025-02-22 12:30:02,536,135,36
2025-02-22 12:35:02,556,140,41
2025-02-22 12:40:03,567,146,44
2025-02-22 12:45:02,582,150,44
2025-02-22 12:50:02,601,152,48
2025-02-22 12:55:03,613,160,50
2025-02-22 13:00:02,625,162,57
2025-02-22 13:05:02,638,163,58
2025-02-22 13:10:02,655,167,60
2025-02-22 13:15:02,671,169,60
2025-02-22 13:20:02,685,173,62
2025-02-22 13:25:02,703,176,63
2025-02-22 13:30:02,719,187,67
2025-02-22 13:35:02,733,187,67
2025-02-22 13:40:02,744,194,68
2025-02-22 13:45:02,756,197,69
2025-02-22 13:50:03,772,201,71
2025-02-22 13:55:02,785,205,71
2025-02-22 14:00:02,793,209,71
2025-02-22 14:05:02,805,211,73
2025-02-22 14:10:03,826,213,73
2025-02-22 14:15:02,831,215,73
2025-02-22 14:20:02,842,215,78
2025-02-22 14:25:03,850,215,84
2025-02-22 14:30:02,870,218,85
2025-02-22 14:35:02,879,221,89
2025-02-22 14:40:03,903,229,95
2025-02-22 14:45:02,922,232,96
2025-02-22 14:50:02,943,235,102
2025-02-22 14:55:02,958,239,119
2025-02-22 15:00:03,986,241,124
2025-02-22 15:05:02,1006,243,126
2025-02-22 15:10:02,1016,247,126
2025-02-22 15:15:02,1034,248,134
2025-02-22 15:20:03,1048,255,137
2025-02-22 15:25:02,1082,256,139
2025-02-22 15:30:02,1098,258,151
2025-02-22 15:35:02,1110,261,151
2025-02-22 15:40:03,1131,265,158
2025-02-22 15:45:02,1147,272,165
2025-02-22 15:50:02,1161,273,169
2025-02-22 15:55:03,1171,279,175
2025-02-22 16:00:02,1197,284,175
2025-02-22 16:05:02,1219,288,175
2025-02-22 16:10:03,1236,292,178
2025-02-22 16:15:02,1258,294,178
2025-02-22 16:20:02,1276,296,179
2025-02-22 16:25:02,1290,303,181
2025-02-22 16:30:03,1301,308,185
2025-02-22 16:35:02,1309,312,187
2025-02-22 16:40:02,1325,318,189
2025-02-22 16:45:03,1335,325,189
2025-02-22 16:50:02,1344,332,189
2025-02-22 16:55:02,1362,339,189
2025-02-22 17:00:02,1375,342,189
2025-02-22 17:05:03,1396,345,189
2025-02-22 17:10:02,1405,348,189
2025-02-22 17:15:02,1413,350,189
2025-02-22 17:20:03,1423,352,189
2025-02-22 17:25:02,1433,356,189
2025-02-22 17:30:02,1441,362,189
2025-02-22 17:35:03,1457,363,189
2025-02-22 17:40:02,1465,369,189
2025-02-22 17:45:02,1475,374,189
2025-02-22 17:50:02,1482,375,189
2025-02-22 17:55:03,1496,383,189
2025-02-22 18:00:02,1514,386,189
2025-02-22 18:05:02,1524,389,189
2025-02-22 18:10:02,1540,396,189
2025-02-22 18:15:03,1555,397,189
2025-02-22 18:20:02,1564,398,189
2025-02-22 18:25:02,1572,402,189
2025-02-22 18:30:02,1581,414,189
2025-02-22 18:35:03,1593,417,189
2025-02-22 18:40:02,1603,421,189
2025-02-22 18:45:02,1613,422,189
2025-02-22 18:50:03,1624,423,189
2025-02-22 18:55:02,1633,428,189
2025-02-22 19:00:02,1654,431,189
2025-02-22 19:05:02,1673,434,189
2025-02-22 19:10:03,1685,437,189
2025-02-22 19:15:02,1695,440,189
2025-02-22 19:20:02,1712,446,189
2025-02-22 19:25:03,1723,450,189
2025-02-22 19:30:02,1739,451,189
2025-02-22 19:35:02,1753,452,189
2025-02-22 19:40:03,1760,455,189
2025-02-22 19:45:02,1765,455,189
2025-02-22 19:50:02,1777,458,189
2025-02-22 19:55:03,1780,463,189
2025-02-22 20:00:02,1790,466,189
2025-02-22 20:05:02,1795,467,189
2025-02-22 20:10:02,1802,469,189
2025-02-22 20:15:03,1809,478,189
2025-02-22 20:20:02,1816,481,189
2025-02-22 20:25:02,1822,488,189
2025-02-22 20:30:02,1822,488,189
2025-02-22 20:35:02,1825,490,189
2025-02-22 20:40:02,1828,491,189
2025-02-22 20:45:03,1829,492,189
2025-02-22 20:50:02,1829,492,189
2025-02-22 20:55:02,1829,492,189
2025-02-22 21:00:03,1829,492,189
2025-02-22 21:05:03,1829,492,189
2025-02-22 21:10:03,1829,492,189
