2025-02-23 02:22:46,0,0,0
2025-02-23 06:00:02,0,0,0
2025-02-23 06:05:02,0,0,0
2025-02-23 06:10:02,0,0,0
2025-02-23 06:15:02,0,0,0
2025-02-23 06:20:02,0,0,0
2025-02-23 06:25:02,0,0,0
2025-02-23 06:30:02,0,0,0
2025-02-23 06:35:03,0,0,0
2025-02-23 06:40:03,0,0,0
2025-02-23 06:45:03,0,0,0
2025-02-23 06:50:02,0,0,0
2025-02-23 06:55:02,0,0,0
2025-02-23 07:00:02,0,0,0
2025-02-23 07:05:02,0,0,0
2025-02-23 07:10:03,0,0,0
2025-02-23 07:15:02,0,0,0
2025-02-23 07:20:02,0,0,0
2025-02-23 07:25:02,0,0,0
2025-02-23 07:30:02,0,0,0
2025-02-23 07:35:03,0,0,0
2025-02-23 07:40:03,0,0,0
2025-02-23 07:45:03,0,0,0
2025-02-23 07:50:02,0,0,0
2025-02-23 07:52:05,0,0,0
2025-02-23 07:55:02,0,0,0
2025-02-23 08:00:02,0,0,0
2025-02-23 08:05:03,0,0,0
2025-02-23 08:10:03,0,0,0
2025-02-23 08:15:02,0,0,0
2025-02-23 08:20:02,0,0,0
2025-02-23 08:25:03,0,0,0
2025-02-23 08:30:02,0,0,0
2025-02-23 08:35:02,0,0,0
2025-02-23 08:40:03,0,0,0
2025-02-23 08:45:03,0,0,0
2025-02-23 08:50:02,0,0,0
2025-02-23 08:55:02,0,0,0
2025-02-23 09:00:02,0,0,0
2025-02-23 09:05:02,0,0,0
2025-02-23 09:10:03,0,0,0
2025-02-23 09:15:02,0,0,0
2025-02-23 09:20:02,0,0,0
2025-02-23 09:25:02,0,0,0
2025-02-23 09:30:02,0,0,0
2025-02-23 09:35:02,0,0,0
2025-02-23 09:40:02,0,0,0
2025-02-23 09:45:02,0,0,0
2025-02-23 09:50:03,0,0,0
2025-02-23 09:55:02,0,0,0
2025-02-23 10:00:02,0,0,0
2025-02-23 10:05:02,33,11,0
2025-02-23 10:10:03,47,20,0
2025-02-23 10:15:02,69,24,0
2025-02-23 10:20:02,91,25,0
2025-02-23 10:25:02,98,32,0
2025-02-23 10:30:02,108,36,0
2025-02-23 10:35:03,115,41,0
2025-02-23 10:40:03,124,46,0
2025-02-23 10:45:02,131,50,0
2025-02-23 10:50:03,136,53,0
